8.189999999999999503e-01,6.840000000000000524e-01,8.259999999999999565e-01,7.500000000000000000e-01,6.260000000000000009e-01
8.189999999999999503e-01,6.840000000000000524e-01,8.259999999999999565e-01,7.500000000000000000e-01,6.260000000000000009e-01
8.189999999999999503e-01,6.840000000000000524e-01,8.259999999999999565e-01,7.500000000000000000e-01,6.260000000000000009e-01
7.359999999999999876e-01,8.269999999999999574e-01,7.339999999999999858e-01,6.510000000000000231e-01,8.070000000000000506e-01
6.899999999999999467e-01,6.899999999999999467e-01,8.750000000000000000e-01,6.600000000000000311e-01,6.270000000000000018e-01
7.359999999999999876e-01,8.269999999999999574e-01,7.339999999999999858e-01,6.510000000000000231e-01,8.070000000000000506e-01
6.280000000000000027e-01,7.680000000000000160e-01,7.810000000000000275e-01,5.440000000000000391e-01,6.700000000000000400e-01
7.359999999999999876e-01,8.269999999999999574e-01,7.339999999999999858e-01,6.510000000000000231e-01,8.070000000000000506e-01
6.280000000000000027e-01,7.680000000000000160e-01,7.810000000000000275e-01,5.440000000000000391e-01,6.700000000000000400e-01
6.899999999999999467e-01,6.899999999999999467e-01,8.750000000000000000e-01,6.600000000000000311e-01,6.270000000000000018e-01
7.590000000000000080e-01,5.979999999999999760e-01,6.580000000000000293e-01,8.090000000000000524e-01,7.229999999999999760e-01
6.710000000000000409e-01,8.120000000000000551e-01,6.620000000000000329e-01,6.119999999999999885e-01,7.299999999999999822e-01
8.249999999999999556e-01,7.850000000000000311e-01,8.489999999999999769e-01,7.810000000000000275e-01,8.459999999999999742e-01
6.899999999999999467e-01,6.899999999999999467e-01,8.750000000000000000e-01,6.600000000000000311e-01,6.270000000000000018e-01
5.849999999999999645e-01,6.590000000000000302e-01,7.540000000000000036e-01,6.129999999999999893e-01,6.850000000000000533e-01
7.009999999999999565e-01,6.450000000000000178e-01,7.610000000000000098e-01,7.830000000000000293e-01,7.339999999999999858e-01
7.449999999999999956e-01,6.460000000000000187e-01,6.450000000000000178e-01,6.700000000000000400e-01,7.800000000000000266e-01
5.749999999999999556e-01,6.179999999999999938e-01,5.859999999999999654e-01,6.700000000000000400e-01,7.199999999999999734e-01
6.280000000000000027e-01,7.680000000000000160e-01,7.810000000000000275e-01,5.440000000000000391e-01,6.700000000000000400e-01
6.280000000000000027e-01,7.680000000000000160e-01,7.810000000000000275e-01,5.440000000000000391e-01,6.700000000000000400e-01
7.590000000000000080e-01,5.979999999999999760e-01,6.580000000000000293e-01,8.090000000000000524e-01,7.229999999999999760e-01
5.749999999999999556e-01,6.179999999999999938e-01,5.859999999999999654e-01,6.700000000000000400e-01,7.199999999999999734e-01
7.069999999999999618e-01,8.820000000000000062e-01,7.219999999999999751e-01,5.939999999999999725e-01,7.049999999999999600e-01
7.590000000000000080e-01,5.979999999999999760e-01,6.580000000000000293e-01,8.090000000000000524e-01,7.229999999999999760e-01
5.749999999999999556e-01,6.179999999999999938e-01,5.859999999999999654e-01,6.700000000000000400e-01,7.199999999999999734e-01
9.270000000000000462e-01,7.429999999999999938e-01,7.790000000000000258e-01,8.559999999999999831e-01,7.640000000000000124e-01
7.359999999999999876e-01,8.269999999999999574e-01,7.339999999999999858e-01,6.510000000000000231e-01,8.070000000000000506e-01
7.359999999999999876e-01,8.269999999999999574e-01,7.339999999999999858e-01,6.510000000000000231e-01,8.070000000000000506e-01
