6.710000000000000409e-01,8.120000000000000551e-01,6.620000000000000329e-01,6.119999999999999885e-01,7.299999999999999822e-01
8.529999999999999805e-01,7.439999999999999947e-01,6.280000000000000027e-01,8.659999999999999920e-01,6.620000000000000329e-01
7.329999999999999849e-01,7.019999999999999574e-01,7.389999999999999902e-01,7.700000000000000178e-01,7.249999999999999778e-01
8.529999999999999805e-01,7.439999999999999947e-01,6.280000000000000027e-01,8.659999999999999920e-01,6.620000000000000329e-01
7.249999999999999778e-01,7.179999999999999716e-01,7.770000000000000240e-01,6.610000000000000320e-01,7.990000000000000435e-01
8.529999999999999805e-01,7.439999999999999947e-01,6.280000000000000027e-01,8.659999999999999920e-01,6.620000000000000329e-01
8.249999999999999556e-01,7.850000000000000311e-01,8.489999999999999769e-01,7.810000000000000275e-01,8.459999999999999742e-01
6.919999999999999485e-01,8.549999999999999822e-01,7.179999999999999716e-01,5.600000000000000533e-01,8.409999999999999698e-01
7.379999999999999893e-01,6.810000000000000497e-01,6.260000000000000009e-01,8.329999999999999627e-01,8.609999999999999876e-01
6.710000000000000409e-01,8.120000000000000551e-01,6.620000000000000329e-01,6.119999999999999885e-01,7.299999999999999822e-01
9.270000000000000462e-01,7.429999999999999938e-01,7.790000000000000258e-01,8.559999999999999831e-01,7.640000000000000124e-01
7.329999999999999849e-01,7.019999999999999574e-01,7.389999999999999902e-01,7.700000000000000178e-01,7.249999999999999778e-01
6.710000000000000409e-01,8.120000000000000551e-01,6.620000000000000329e-01,6.119999999999999885e-01,7.299999999999999822e-01
6.710000000000000409e-01,8.120000000000000551e-01,6.620000000000000329e-01,6.119999999999999885e-01,7.299999999999999822e-01
8.529999999999999805e-01,7.439999999999999947e-01,6.280000000000000027e-01,8.659999999999999920e-01,6.620000000000000329e-01
6.710000000000000409e-01,8.120000000000000551e-01,6.620000000000000329e-01,6.119999999999999885e-01,7.299999999999999822e-01
8.529999999999999805e-01,7.439999999999999947e-01,6.280000000000000027e-01,8.659999999999999920e-01,6.620000000000000329e-01
8.529999999999999805e-01,7.439999999999999947e-01,6.280000000000000027e-01,8.659999999999999920e-01,6.620000000000000329e-01
7.019999999999999574e-01,6.989999999999999547e-01,8.920000000000000151e-01,6.400000000000000133e-01,8.439999999999999725e-01
8.189999999999999503e-01,6.770000000000000462e-01,6.959999999999999520e-01,7.750000000000000222e-01,7.459999999999999964e-01
6.710000000000000409e-01,8.120000000000000551e-01,6.620000000000000329e-01,6.119999999999999885e-01,7.299999999999999822e-01
9.190000000000000391e-01,8.329999999999999627e-01,6.909999999999999476e-01,8.000000000000000444e-01,8.519999999999999796e-01
8.529999999999999805e-01,7.439999999999999947e-01,6.280000000000000027e-01,8.659999999999999920e-01,6.620000000000000329e-01
6.949999999999999512e-01,7.660000000000000142e-01,8.139999999999999458e-01,6.039999999999999813e-01,7.029999999999999583e-01
7.209999999999999742e-01,9.140000000000000346e-01,7.510000000000000009e-01,6.009999999999999787e-01,8.000000000000000444e-01
6.710000000000000409e-01,8.120000000000000551e-01,6.620000000000000329e-01,6.119999999999999885e-01,7.299999999999999822e-01
6.670000000000000373e-01,7.610000000000000098e-01,9.120000000000000329e-01,5.450000000000000400e-01,7.309999999999999831e-01
6.710000000000000409e-01,8.120000000000000551e-01,6.620000000000000329e-01,6.119999999999999885e-01,7.299999999999999822e-01
8.529999999999999805e-01,7.439999999999999947e-01,6.280000000000000027e-01,8.659999999999999920e-01,6.620000000000000329e-01
8.269999999999999574e-01,8.259999999999999565e-01,8.259999999999999565e-01,6.899999999999999467e-01,8.459999999999999742e-01
8.529999999999999805e-01,7.439999999999999947e-01,6.280000000000000027e-01,8.659999999999999920e-01,6.620000000000000329e-01
6.280000000000000027e-01,7.680000000000000160e-01,7.810000000000000275e-01,5.440000000000000391e-01,6.700000000000000400e-01
8.529999999999999805e-01,7.439999999999999947e-01,6.280000000000000027e-01,8.659999999999999920e-01,6.620000000000000329e-01
6.690000000000000391e-01,7.379999999999999893e-01,6.710000000000000409e-01,7.169999999999999707e-01,8.080000000000000515e-01
9.270000000000000462e-01,7.429999999999999938e-01,7.790000000000000258e-01,8.559999999999999831e-01,7.640000000000000124e-01
8.529999999999999805e-01,7.439999999999999947e-01,6.280000000000000027e-01,8.659999999999999920e-01,6.620000000000000329e-01
6.690000000000000391e-01,7.379999999999999893e-01,6.710000000000000409e-01,7.169999999999999707e-01,8.080000000000000515e-01
