8.549999999999999822e-01,6.660000000000000364e-01,5.600000000000000533e-01,9.429999999999999494e-01,6.430000000000000160e-01
9.789999999999999813e-01,8.060000000000000497e-01,6.480000000000000204e-01,9.409999999999999476e-01,7.560000000000000053e-01
8.549999999999999822e-01,6.660000000000000364e-01,5.600000000000000533e-01,9.429999999999999494e-01,6.430000000000000160e-01
9.429999999999999494e-01,7.369999999999999885e-01,5.879999999999999671e-01,9.579999999999999627e-01,7.800000000000000266e-01
8.549999999999999822e-01,6.660000000000000364e-01,5.600000000000000533e-01,9.429999999999999494e-01,6.430000000000000160e-01
9.789999999999999813e-01,8.060000000000000497e-01,6.480000000000000204e-01,9.409999999999999476e-01,7.560000000000000053e-01
9.060000000000000275e-01,6.929999999999999494e-01,5.929999999999999716e-01,9.330000000000000515e-01,7.730000000000000204e-01
9.789999999999999813e-01,8.060000000000000497e-01,6.480000000000000204e-01,9.409999999999999476e-01,7.560000000000000053e-01
9.060000000000000275e-01,6.929999999999999494e-01,5.929999999999999716e-01,9.330000000000000515e-01,7.730000000000000204e-01
9.210000000000000409e-01,6.870000000000000551e-01,5.839999999999999636e-01,9.819999999999999840e-01,7.149999999999999689e-01
8.549999999999999822e-01,6.660000000000000364e-01,5.600000000000000533e-01,9.429999999999999494e-01,6.430000000000000160e-01
8.549999999999999822e-01,6.660000000000000364e-01,5.600000000000000533e-01,9.429999999999999494e-01,6.430000000000000160e-01
9.210000000000000409e-01,6.870000000000000551e-01,5.839999999999999636e-01,9.819999999999999840e-01,7.149999999999999689e-01
9.789999999999999813e-01,8.060000000000000497e-01,6.480000000000000204e-01,9.409999999999999476e-01,7.560000000000000053e-01
9.060000000000000275e-01,6.929999999999999494e-01,5.929999999999999716e-01,9.330000000000000515e-01,7.730000000000000204e-01
9.789999999999999813e-01,8.060000000000000497e-01,6.480000000000000204e-01,9.409999999999999476e-01,7.560000000000000053e-01
9.060000000000000275e-01,6.929999999999999494e-01,5.929999999999999716e-01,9.330000000000000515e-01,7.730000000000000204e-01
9.789999999999999813e-01,8.060000000000000497e-01,6.480000000000000204e-01,9.409999999999999476e-01,7.560000000000000053e-01
9.060000000000000275e-01,6.929999999999999494e-01,5.929999999999999716e-01,9.330000000000000515e-01,7.730000000000000204e-01
9.060000000000000275e-01,6.929999999999999494e-01,5.929999999999999716e-01,9.330000000000000515e-01,7.730000000000000204e-01
9.060000000000000275e-01,6.929999999999999494e-01,5.929999999999999716e-01,9.330000000000000515e-01,7.730000000000000204e-01
